# Vx    Vy    w    Cx    Cy
1.211758520099927433e-01 2.480913266070097767e-01 2.332235050056231246e-02 1.667874999417492177e+02 5.523495939627096050e+02
-8.561225803158306613e-02 3.858163327136564513e-01 2.425008307824166529e-02 1.769190227015112953e+02 5.527989791442124670e+02
-8.145733603759854058e-02 3.702102099419121717e-01 2.384005853138167208e-02 1.778702871986350544e+02 5.551197307528221927e+02
-6.312738109049921553e-02 3.540367544288576807e-01 2.503892085492957428e-02 1.765389199869686934e+02 5.516644602405885962e+02
-2.116292247221793904e-02 2.005027438845873866e-01 2.461868456289599202e-02 1.840985562853664135e+02 5.509065888467888499e+02
-5.713527621420393110e-02 4.718185521570835150e-01 2.496311143172232419e-02 1.806369140227835715e+02 5.523970709368335292e+02
-3.945544902282621114e-01 7.205637696830307082e-01 2.452355902506226162e-02 1.788595871531127841e+02 5.605415069505642123e+02
-9.987969096130315527e-02 4.646941518471176535e-01 2.485315800992579302e-02 1.752136516462106215e+02 5.482442669875106276e+02
2.044842730176401058e-01 4.942783790293627244e-01 2.605322459471931876e-02 1.711487311598697829e+02 5.496363470645305824e+02
2.970516020675504146e-02 5.493133984012630311e-01 2.637348924834174990e-02 1.786743931660258795e+02 5.503919805042048665e+02
-2.201640461223751677e-01 1.619997282091623636e-01 2.541110507561497242e-02 1.791090940841254735e+02 5.563733666226378318e+02
-1.201955447785087033e-01 5.239322824916186061e-01 2.612509829058461130e-02 1.859765522512637688e+02 5.559605450985789048e+02
-2.259980524435623722e-02 9.308059184028564248e-01 2.521846450531975425e-02 1.912198897102275055e+02 5.538787479713470248e+02
-4.438944530039397318e-02 2.024181639979089897e-01 2.553724286000938135e-02 1.587694407371519958e+02 5.688187719016422079e+02
-8.583903863821124025e-02 6.966952442344408469e-01 2.369274493355964101e-02 1.563873712432207697e+02 5.723934851820627046e+02
-1.216419655029694902e-01 6.309967482260391280e-01 2.590089396907668123e-02 1.566831281494168309e+02 5.674916311634823387e+02
-1.843799584799846458e-01 3.641632108315224214e-01 2.474333953681468953e-02 1.441548407923492618e+02 5.761888259308598208e+02
-1.733586923461558627e-01 4.062092105639852346e-01 2.656376224736533773e-02 1.764248625733969789e+02 5.549978045588158011e+02
-2.369081803417514009e-01 5.132542253890821637e-01 2.760364691423458638e-02 1.749089590547798707e+02 5.550252954156767373e+02
-2.506386345788297887e-01 4.026858395367214349e-01 2.802671506675188245e-02 1.738377220932755449e+02 5.525982509802709046e+02
-2.658225113456272326e-01 6.701187082357789038e-01 2.694144708410575045e-02 1.764910386734596841e+02 5.590697032657504906e+02
-3.561721910104096583e-02 4.307160225368484308e-01 2.825875354534330627e-02 1.768133781537893867e+02 5.542686062388320352e+02
-5.201691275471233000e-01 5.134987752613898726e-01 2.820445995409012405e-02 1.770943165774777981e+02 5.565138260391112226e+02
-1.737093255729101338e-01 3.604704896946160364e-01 2.815996987954665076e-02 1.813401130873850491e+02 5.491215373237305357e+02
-1.211855941301170636e-01 2.440153214187087694e-01 2.725263738172740285e-02 1.706472786670688890e+02 5.432668889938461234e+02
-2.483923059919307952e-01 3.304736294428078924e-01 2.619621819911855179e-02 1.899780076577715420e+02 5.588221697784008484e+02
-1.507891534485460705e-01 4.772823327059037002e-01 2.771949042834221527e-02 1.673752428361904379e+02 5.585705174779201343e+02
-2.251807697971823230e-01 2.410635670945953102e-01 2.922360569708133682e-02 1.728080156119907542e+02 5.554648242872768833e+02
-1.631297897175641165e-01 1.849917889873037014e-01 2.958916037903903951e-02 1.942850057717796233e+02 5.553399462753551461e+02
-9.533266203338662537e-02 3.866643638676625083e-01 2.923153465323256178e-02 1.862614564651911166e+02 5.573295660970366043e+02
-4.004799416575027804e-01 4.583379620222281514e-01 2.994572174006931986e-02 1.702102866356447350e+02 5.521542474995811745e+02
-2.187457637348159123e-01 -6.943195857834194573e-02 2.981157087636253020e-02 1.725829392433836063e+02 5.420754158420866133e+02
-2.215773839828230340e-01 5.699167303125585171e-02 3.031581244036168910e-02 1.692693171429004337e+02 5.493493036627056654e+02
-2.521738505787235463e-01 1.080559171027168364e-01 3.058923615200696486e-02 1.735667831503740217e+02 5.483249077032154446e+02
-2.688198231198419275e-01 1.487627646283661287e-01 3.139898752056792530e-02 1.767994805885589926e+02 5.492977324734875992e+02
-1.422431603668020406e-01 1.750766892038370381e-02 3.066784589125098187e-02 1.716804232856045473e+02 5.491286413947150322e+02
-1.456668363889045137e-01 6.307010118271057231e-02 3.099145887282446846e-02 1.733480349523140092e+02 5.565203004154030850e+02
-1.363513475681343290e-01 3.942060522355736452e-02 3.080719586973982085e-02 1.809715798468390631e+02 5.586744054283537935e+02
-1.644148701824826309e-01 2.197570816117558681e-02 3.110295759432172430e-02 1.757972869411518104e+02 5.559991051641286504e+02
-3.585878527077122901e-02 6.458797671847578414e-02 3.296396263975213264e-02 1.754990113396419815e+02 5.539560994615133040e+02
-1.545311782229623898e-01 3.004290969594850761e-03 3.169909283462921112e-02 1.755170984965712648e+02 5.592500067980898848e+02
-1.311489373020562066e-01 1.184193958439437450e-01 3.226580934209668378e-02 1.767832044309978983e+02 5.514774666369150964e+02
-8.002269680155450760e-02 2.137492974075141938e-01 3.196333874046757006e-02 1.768680584957602377e+02 5.536619936914480604e+02
1.764493498132623656e-02 6.011708927820634540e-02 3.137849301491316134e-02 1.776849455091334562e+02 5.548473894189442035e+02
-4.060451691521779760e-02 1.651154795418779617e-02 2.995529211807863162e-02 1.641338532972932569e+02 5.680939708572236668e+02
-2.909065122578644719e-02 2.058337840923907952e-02 3.287071314014011064e-02 1.751197874157281547e+02 5.563067308104454014e+02
3.571330448496998905e-02 6.478837478115385268e-03 2.760778238903392398e-02 1.359261544156879040e+02 5.757178880530676679e+02
-8.784305701728753468e-02 -2.327023580558576152e-02 2.966140054403772902e-02 1.627069131430316418e+02 5.493618357421389646e+02
1.693392311147324386e-02 -3.922657572043677932e-02 3.019001796063523410e-02 1.570011100515074531e+02 5.571708392727933870e+02
1.893309411700549311e-02 -2.767096190756162741e-02 2.829271786675791739e-02 1.682055819045781675e+02 5.498295677064242000e+02
2.823870590317871521e-02 -5.728745942793006529e-02 2.857531015846338784e-02 1.643988801217113860e+02 5.484476534031786059e+02
-8.809502772228119949e-02 1.515123937620224681e-02 3.080195738391536958e-02 1.748590916229031507e+02 5.494706167408353394e+02
4.405492622559125521e-02 4.417881247990321225e-02 3.057625092459103494e-02 1.708636758743145379e+02 5.502978857686293850e+02
8.804633932862633572e-02 2.496449632629617332e-02 3.135426538348569381e-02 1.763741868208570907e+02 5.498531475518595926e+02
9.846445568007276827e-02 -7.343683149557856706e-03 3.118044308705654466e-02 1.787270493351424818e+02 5.539573940996978081e+02
1.219176832512208486e-01 -1.044058507667741109e-01 3.107346447322186650e-02 1.780472155513519397e+02 5.493739191640165700e+02
1.547917389130828991e-01 -1.702705233868833101e-01 3.152775802406494049e-02 1.767754821724174974e+02 5.530324508705716653e+02
5.590029249511188625e-02 -1.915131654337746681e-01 3.108444448264428839e-02 1.746292755056168460e+02 5.508564855290256901e+02
1.719021355394208528e-01 -2.177420026603768821e-01 2.989168062743333826e-02 1.764001032954166135e+02 5.525848118929429802e+02
3.873654673368981394e-02 -2.238786768363315860e-01 3.142110760632127464e-02 1.786831741204836419e+02 5.515344125848934027e+02
8.472442267078765521e-02 -2.269231515209837458e-01 3.136629246381674591e-02 1.745075806349738059e+02 5.474929522229814438e+02
1.773870855577506511e-01 -3.041230941638322083e-01 3.203770258191074999e-02 1.667535569216254316e+02 5.468341880972665194e+02
4.769242095445478530e-02 -2.840125901633803740e-01 3.108156023820200786e-02 1.698445375999827149e+02 5.460122239785966940e+02
6.432757577436896967e-02 -3.162522984853348151e-01 3.119858331633295831e-02 1.743054124173847867e+02 5.481952025102461903e+02
1.171506334287579915e-01 -3.483685351359464000e-01 3.241414161618408341e-02 1.696971917595291757e+02 5.435058515428843293e+02
1.068663702809521110e-01 -4.575027726772298853e-01 3.122760591823288412e-02 1.734399957817542486e+02 5.506662030173010862e+02
2.403720830123567409e-01 -3.655836398314369351e-01 3.253473198036518216e-02 1.729286494420642839e+02 5.482349761158337742e+02
1.766807376173340494e-01 -4.457145801366304561e-01 3.028580661398362628e-02 1.779339080384507952e+02 5.567927270238465098e+02
1.145649593808048122e-01 -3.796479132764218889e-01 3.059011122320643566e-02 1.763045299001995545e+02 5.492888018267256030e+02
6.619154038660059192e-02 -3.464861563798526944e-01 2.889650076746167612e-02 1.823901195219779936e+02 5.622176063914296265e+02
1.140721508581466481e-01 -4.560781606077363159e-01 3.044654795683612511e-02 1.778447026627599143e+02 5.542645626289639722e+02
8.186182233379593609e-02 -4.247980760277362267e-01 2.971932372482777307e-02 1.786597627623435756e+02 5.514523382400991522e+02
7.816217925124306631e-02 -3.199823090089917166e-01 3.181628835852348680e-02 1.786728132906770554e+02 5.441027819686124758e+02
3.239513791527521419e-02 -4.318362450436744604e-01 3.042238043055279367e-02 1.673479448848709694e+02 5.558058811569248974e+02
7.733609898538204575e-02 -5.367484800000180689e-01 3.144074251037173862e-02 1.789822186286158114e+02 5.408975041367186805e+02
2.272077704539831461e-02 -4.949910197813337520e-01 3.044283646409801092e-02 1.775318895546294016e+02 5.377115520913947648e+02
1.574851683477253295e-01 -4.936837610935664311e-01 3.087179561450879503e-02 1.805871256403224550e+02 5.398716299063904671e+02
9.864693102042694506e-02 -3.759748020540368829e-01 2.995291477655054324e-02 1.794035321293333993e+02 5.416416005264646856e+02
6.388425956679563700e-02 -4.585235272263399331e-01 2.841326924543053495e-02 1.500206312107616213e+02 5.548992317945508148e+02
5.451274611834067835e-02 -3.876683522319660513e-01 2.747243145437885253e-02 1.481145354394218145e+02 5.568161279061913547e+02
5.358922114052436930e-02 -3.971708305155554064e-01 2.929507026046685239e-02 1.670781665102630313e+02 5.408787744380816775e+02
9.990646214430713712e-02 -3.819748134278466711e-01 2.856870964437331975e-02 1.771430208018894916e+02 5.417604537802321829e+02
8.828441178960409752e-02 -4.474290420819660996e-01 2.804112805173209627e-02 1.720048447081002223e+02 5.431159097498785968e+02
1.263265690922982520e-01 -5.724931812481178772e-01 2.837211546546302560e-02 1.741670293905609697e+02 5.429490282672741159e+02
1.534703012341575856e-01 -7.356312871403055675e-01 2.797933189459075876e-02 1.732656011617401646e+02 5.413408224671787821e+02
8.243125522877597922e-02 -6.044389580223215042e-01 2.794600798645036077e-02 1.785711643012203638e+02 5.382888452829046173e+02
-2.024164516449246387e-03 -6.155811562327385689e-01 2.607429629304098412e-02 1.773379698944959841e+02 5.396282476111053938e+02
9.014063544110863246e-02 -5.785612211807212857e-01 2.728158266381161545e-02 1.778220426667991489e+02 5.294303189468226947e+02
1.600508026402726047e-01 -5.067566085935711895e-01 2.716365278137964842e-02 1.808037753817483804e+02 5.422233839130875594e+02
1.816153784050506537e-01 -5.937597257518218985e-01 2.749482988162537181e-02 1.800130878925608329e+02 5.271735334880066830e+02
5.579584709569002793e-02 -5.324671508771861017e-01 2.682221746575413554e-02 1.804192985002970033e+02 5.321104159421032591e+02
1.554304134513615487e-01 -5.659983672685521272e-01 2.785125620886012496e-02 1.763192596657397928e+02 5.278263662002931369e+02
1.212455602822381101e-01 -5.192751866897969970e-01 2.802803311386452279e-02 1.810261699307319248e+02 5.304549011179232139e+02
5.132692497936693077e-02 -5.218617350774719110e-01 2.681430071678893995e-02 1.775668749046778316e+02 5.344705110007693065e+02
1.093418582717986254e-01 -4.284536507000717975e-01 2.725762169863214790e-02 1.747795162828874709e+02 5.296127031796515894e+02
9.944854565426722304e-02 -3.779807081082530162e-01 2.766055259158849491e-02 1.707130604264500278e+02 5.347723904960491836e+02
7.174596132589149133e-02 -3.425248510387989831e-01 2.605518531339355917e-02 1.766846051925248275e+02 5.300320557306487217e+02
6.235322482927878329e-02 -3.134642288926920428e-01 2.684829149102018614e-02 1.785235223932102144e+02 5.291161544765634517e+02
3.591273874738006716e-02 -4.387249959889651385e-01 2.674518544090837002e-02 1.773391596030499784e+02 5.287315315957588382e+02
-9.948922125051549992e-02 -3.625262810954231196e-01 2.636106989632226727e-02 1.779290024791307587e+02 5.305088704643504798e+02
-1.497541872603476154e-01 -4.049208852662604108e-01 2.692462677607865978e-02 1.764122510170866747e+02 5.324924966788602205e+02
-1.007647299354887810e-01 -3.896587183993408532e-01 2.524629038214693671e-02 1.761587105122193577e+02 5.382276340096722151e+02
-9.361471438292964797e-02 -4.009347814897215589e-01 2.585740322211237119e-02 1.768373718988393648e+02 5.343852739290944101e+02
-1.028324653671681271e-01 -3.226454578787922300e-01 2.521747161483485836e-02 1.808229442726471916e+02 5.361763670293064479e+02
-1.311524891218721345e-01 -2.962126295364078676e-01 2.511314527359180190e-02 1.753566054171881490e+02 5.317676667287341843e+02
-1.760875497468026851e-01 -3.048483750127384262e-01 2.520389944601333573e-02 1.754359693368483306e+02 5.315094884859790909e+02
-1.699147790557060667e-01 -2.601949769984763239e-01 2.445280903202056919e-02 1.750368017111473478e+02 5.317406473479273927e+02
-8.568804244402450365e-02 -2.258053077894608407e-01 2.478987459558403689e-02 1.784494476980822526e+02 5.278601014742760071e+02
-1.515492131240356588e-01 -3.106801958954165110e-01 2.521002733136878948e-02 1.733193060879249003e+02 5.283595983219732943e+02
-1.676463067061974010e-01 -3.369929276699855092e-01 2.473091064909582401e-02 1.727810860869596752e+02 5.253113414454043095e+02
-1.398088525963882001e-01 -2.397031009767509602e-01 2.430093169256812222e-02 1.756057275211260560e+02 5.265259923053808961e+02
-2.580286249619840877e-01 -3.616807355951857650e-01 2.376493413030430005e-02 1.719487648988298645e+02 5.257966589297989231e+02
-1.857765922768052635e-01 -3.187274328555254055e-01 2.378702619145341840e-02 1.753349401233838307e+02 5.235466781925128998e+02
-2.819234510146874095e-01 -2.993456972802473470e-01 2.397111851091344656e-02 1.777539778476078141e+02 5.278775562141871660e+02
-1.653148788098692257e-01 -1.571423612294498562e-01 2.421848362181142772e-02 1.802386081630427270e+02 5.240189724331546586e+02
-2.187205425944391823e-01 -2.087390568159951942e-01 2.266144058787767507e-02 1.646493217135442535e+02 5.344618652917746431e+02
-1.802168882444112885e-01 -3.732533881322702002e-02 2.293291188088153812e-02 1.833311605937802540e+02 5.239255305877481987e+02
-2.282217353661809556e-01 1.541553723707665170e-02 2.123597889184007312e-02 1.458958227684546785e+02 5.465724093988737877e+02
7.344487168041793912e-02 -4.134613339766140400e-02 2.177079494803295726e-02 1.521152668408659565e+02 5.424002928634123464e+02
5.472718119545325749e-02 -1.121826228483617377e-01 2.063895559232335752e-02 1.306230551078644453e+02 5.427223858462728003e+02
-1.833846539592385028e-01 -8.318081051561290740e-02 2.193180440980121298e-02 1.628995454754085301e+02 5.331092926205736831e+02
-3.768550666528986959e-01 -1.642085671380907608e-01 2.211746516320059822e-02 1.736115784610863670e+02 5.260530343851075941e+02
-5.756301768982989842e-01 -1.468805854378152087e-01 2.206732338102726163e-02 1.740697488793426260e+02 5.201937071780643009e+02
-6.265960340348886159e-01 -1.059380454493039636e-01 2.174868548343304731e-02 1.740843685855402327e+02 5.243869439358097679e+02
-5.106459937521253822e-01 9.601673880688089101e-04 2.163024642661131453e-02 1.756618751259415774e+02 5.227937631681960511e+02
-4.125941710384459227e-01 4.525951137149199395e-04 2.156674441532954734e-02 1.747466477049848379e+02 5.227891404041181431e+02
-4.660325993447640980e-01 4.597707956935512263e-02 2.153526794070310946e-02 1.711360254276944488e+02 5.259260961544956672e+02
-3.455148673819817273e-01 8.967323543712225897e-02 2.130882989728625360e-02 1.722722001869115331e+02 5.254884953155703897e+02
-3.435757817942922676e-01 1.905473628597756097e-01 2.102066386014038446e-02 1.732060341861260326e+02 5.285530167331431812e+02
